10456.7	0.155801	24774.7	1271.5	7941
10539.2	0.156557	24969.8	1276.5	8002
10621.5	0.157314	25164.9	1281.5	8072
10703.6	0.15807	25360	1287	8132
10785.8	0.158818	25555	1292.5	8199
10868	0.159567	25750.1	1297.5	8261.5
10950.4	0.160305	25945.2	1303	8318.5
11032.7	0.161048	26140.3	1309	8380
11114.9	0.161781	26335.4	1315	8437
11197	0.162516	26530.4	1320	8504.5
11279.6	0.163253	26725.5	1326.5	8563.5
11361.8	0.163981	26920.6	1330	8624.5
11444.2	0.164694	27115.7	1336	8689.5
11526.4	0.165409	27310.7	1339	8753
11608.3	0.166124	27505.8	1344	8813.5
11690.9	0.166841	27700.9	1349.5	8887.5
11773.1	0.167553	27896	1354.5	8936
11855.7	0.16826	28091	1359	8997.5
11937.9	0.168965	28286.1	1362	9060
12020.1	0.169669	28481.2	1367	9124
12102.2	0.170359	28676.3	1371	9184
12184.4	0.171055	28871.4	1376.5	9250.5
12266.7	0.171745	29066.4	1379.5	9307
12349.4	0.172424	29261.5	1384.5	9370.5
12431.8	0.173104	29456.6	1390	9434
12514.1	0.173785	29651.7	1393.5	9507.5
12596.5	0.174462	29846.7	1397.5	9567
12678.8	0.175126	30041.8	1403	9620.5
12761.2	0.175793	30236.9	1409	9686.5
12843.7	0.176462	30432	1415	9752.5
12926.2	0.17712	30627	1420.5	9818.5
13008.3	0.177778	30822.1	1425.5	9882.5
13090.2	0.178447	31017.2	1429	9942
13172.5	0.179097	31212.3	1434	10005.5
13254.8	0.179746	31407.3	1437	10060.5
13337.2	0.180392	31602.4	1441.5	10130.5
13419.3	0.181038	31797.5	1444.5	10190
13501.5	0.181681	31992.6	1447.5	10252.5
13583.7	0.182325	32187.7	1452	10317.5
13665.6	0.182963	32382.7	1455	10377
13748	0.18359	32577.8	1460	10440
13830.1	0.184215	32772.9	1464	10501
13912.2	0.184843	32968	1469	10562
13994.6	0.185463	33163	1472.5	10629
14076.9	0.186087	33358.1	1475.5	10694
14159.4	0.186697	33553.2	1480	10754.5
14241.4	0.187309	33748.3	1486	10821
14323.6	0.18792	33943.3	1490.5	10883
14406.2	0.188537	34138.4	1493.5	10947.5
14488.6	0.189138	34333.5	1497	11007.5
14570.9	0.189749	34528.6	1502.5	11071.5
14653	0.190362	34723.7	1508	11127
14735.4	0.190967	34918.7	1511	11194.5
14818.2	0.191574	35113.8	1514	11253.5
14900.4	0.19217	35308.9	1519	11315
14982.9	0.192772	35504	1523	11385.5
15065.6	0.193363	35699	1527.5	11446
15148	0.19395	35894.1	1532	11507
15230.3	0.194529	36089.2	1536	11567
15312.3	0.195107	36284.3	1538.5	11627.5
15394.5	0.195691	36479.3	1540.5	11687
15476.9	0.196273	36674.4	1544	11746.5
15559.3	0.196838	36869.5	1547	11811
15641.6	0.197419	37064.6	1551.5	11878.5
15724.1	0.197992	37259.6	1555	11942
15806.4	0.198562	37454.7	1559.5	12010
15888.8	0.199133	37649.8	1563.5	12066.5
15971	0.199697	37844.9	1567.5	12127
16053.3	0.200265	38040	1571.5	12195
16135.8	0.200827	38235	1573.5	12258
16217.9	0.201376	38430.1	1577	12317
16300.2	0.201939	38625.2	1580	12379
16382.3	0.202484	38820.3	1585.5	12436
16464.5	0.203034	39015.3	1588.5	12502.5
16546.9	0.203584	39210.4	1592	12567
16629.2	0.204132	39405.5	1595	12627.5
16711.7	0.20468	39600.6	1600	12687.5
16794	0.205225	39795.6	1602.5	12748.5
16876.6	0.205768	39990.7	1606.5	12815.5
16959.2	0.20631	40185.8	1611	12880.5
17041.5	0.206851	40380.9	1614	12941
17124	0.207383	40576	1618	12999.5
17206.4	0.207915	40771	1622	13055
17288.5	0.20844	40966.1	1624	13113.5
17370.8	0.208966	41161.2	1627	13179.5
17452.8	0.209487	41356.3	1629.5	13245
17535.2	0.210015	41551.3	1632	13304.5
17617.6	0.210547	41746.4	1636	13367
17700.3	0.211067	41941.5	1638	13430
17782.5	0.211587	42136.6	1641	13497
17864.9	0.212105	42331.6	1645	13558
17947	0.212613	42526.7	1648.5	13619
18029.5	0.213129	42721.8	1652	13678.5
18112	0.213635	42916.9	1653.5	13740.5
18194.5	0.214153	43111.9	1657.5	13803.5
18277	0.214664	43307	1659	13866
18359.5	0.215173	43502.1	1663	13923
18442.1	0.215676	43697.2	1666	13989.5
18524.8	0.216178	43892.3	1667.5	14059
18607.6	0.216681	44087.3	1670.5	14120
18690.2	0.217177	44282.4	1674.5	14184.5
18772.6	0.217679	44477.5	1678	14244.5
18855	0.218184	44672.6	1681.5	14308.5
18938	0.218681	44867.6	1684	14374
19020.3	0.219176	45062.7	1685	14436.5
19102.7	0.219679	45257.8	1688.5	14501.5
19185.2	0.220167	45452.9	1690	14559
19267.6	0.220651	45647.9	1693	14629.5
19350.4	0.221144	45843	1697	14688
19432.5	0.221628	46038.1	1699	14755
19514.8	0.222109	46233.2	1703	14820
19597.4	0.222592	46428.3	1705.5	14885
19679.7	0.22307	46623.3	1708	14938
19762.1	0.223549	46818.4	1711.5	15002
19844.6	0.224027	47013.5	1716	15061
19926.6	0.2245	47208.6	1717.5	15124.5
20009.1	0.224979	47403.6	1720.5	15188
20091.4	0.225445	47598.7	1722	15246.5
20174	0.225921	47793.8	1724	15302.5
20256.4	0.226382	47988.9	1727	15366
20338.6	0.226846	48183.9	1729.5	15428
20420.8	0.227309	48379	1732	15489
20503.1	0.227768	48574.1	1735	15554
20585.2	0.22823	48769.2	1738	15613
20667.3	0.228697	48964.2	1741.5	15685.5
20749.3	0.229158	49159.3	1745	15748.5
20831.4	0.229613	49354.4	1750	15810
20913.8	0.230065	49549.5	1751.5	15877.5
20996	0.230524	49744.6	1754	15937.5
21078.2	0.230978	49939.6	1756.5	15999.5
21160.9	0.231433	50134.7	1758	16057.5
21243.5	0.231888	50329.8	1761	16118
21325.6	0.232333	50524.9	1763.5	16182
21407.9	0.232781	50719.9	1765.5	16250.5
21490.4	0.233227	50915	1768.5	16319
21572.9	0.233671	51110.1	1769.5	16384
21655.1	0.23411	51305.2	1773	16450
21737.4	0.234551	51500.2	1775.5	16513.5
21819.9	0.234998	51695.3	1778	16571
21902.3	0.235441	51890.4	1780.5	16630.5
21984.6	0.235883	52085.5	1782	16696.5
22067.1	0.236323	52280.6	1785	16761
22149.4	0.236761	52475.6	1787	16818
22231.9	0.237204	52670.7	1791	16885.5
22314	0.237633	52865.8	1795	16941.5
22395.9	0.238057	53060.9	1797.5	17006.5
22478.5	0.238489	53255.9	1801	17065.5
22560.5	0.238921	53451	1802.5	17127
22643	0.23935	53646.1	1803.5	17185
22725.5	0.239779	53841.2	1805	17250.5
22808.3	0.240201	54036.2	1808.5	17312
22891	0.240629	54231.3	1813	17379.5
22973.1	0.241051	54426.4	1815	17442.5
23055.3	0.241465	54621.5	1818	17497.5
23137.4	0.241885	54816.5	1819.5	17570
23219.7	0.242301	55011.6	1822	17627.5
23301.8	0.242721	55206.7	1823	17689.5
23384.2	0.243134	55401.8	1824.5	17749
23466.6	0.243547	55596.9	1827.5	17812
23548.9	0.243961	55791.9	1830	17874.5
23631.5	0.244375	55987	1834.5	17937
23713.6	0.244784	56182.1	1835.5	17997.5
23796	0.245195	56377.2	1837.5	18065
23878.3	0.245604	56572.2	1840	18121.5
23960.4	0.246014	56767.3	1843	18181
24042.7	0.246415	56962.4	1844	18243.5
24124.7	0.246825	57157.5	1847	18313
24207	0.247228	57352.5	1849	18371
24289.6	0.247633	57547.6	1850	18437
24371.8	0.248038	57742.7	1854.5	18490.5
24454.4	0.248443	57937.8	1856.5	18545.5
24536.7	0.248842	58132.9	1859	18611
24619.2	0.249243	58327.9	1861.5	18673
24701.4	0.249636	58523	1865	18740
24783.2	0.25003	58718.1	1868.5	18814
24865.4	0.250421	58913.2	1870.5	18872.5
24947.4	0.250813	59108.2	1872	18932.5
25029.8	0.251205	59303.3	1874.5	19004
25112.2	0.2516	59498.4	1875.5	19067
25194.9	0.251992	59693.5	1878	19138
25277.2	0.252388	59888.5	1880	19203.5
25359.8	0.252778	60083.6	1883	19267.5
25442.1	0.253169	60278.7	1884.5	19339.5
25524.3	0.253554	60473.8	1886.5	19393.5
25606.7	0.253938	60668.9	1889	19452.5
25688.9	0.254325	60863.9	1889.5	19514
25771.1	0.254706	61059	1890.5	19572
25853.4	0.255089	61254.1	1893	19627.5
25935.6	0.255472	61449.2	1897	19695.5
26017.9	0.255859	61644.2	1900.5	19752.5
26100.2	0.256245	61839.3	1902.5	19819.5
26182.7	0.256629	62034.4	1904.5	19882
26265.1	0.257014	62229.5	1907	19944.5
26347.5	0.257394	62424.5	1909.5	20008.5
26429.9	0.257776	62619.6	1913	20073
26512.1	0.258156	62814.7	1915.5	20139
26594.6	0.258536	63009.8	1917.5	20203
26676.8	0.258904	63204.8	1919	20266.5
26759.2	0.259271	63399.9	1919	20334.5
26841.6	0.259644	63595	1922	20394.5
26923.9	0.260015	63790.1	1925	20464
27006.6	0.260384	63985.2	1927	20521
27088.9	0.26075	64180.2	1928.5	20579
27171.5	0.261116	64375.3	1930.5	20647.5
27253.7	0.261485	64570.4	1934	20712
27336.3	0.261852	64765.5	1937	20786
27418.3	0.262218	64960.5	1939	20845
27500.9	0.262586	65155.6	1942	20912.5
27582.8	0.262951	65350.7	1943.5	20964.5
27665.1	0.26332	65545.8	1945.5	21022.5
27747.5	0.263686	65740.8	1946	21082
27829.6	0.264044	65935.9	1949.5	21141.5
27911.9	0.264406	66131	1952	21197
27994.5	0.264774	66326.1	1954.5	21258
28077	0.265132	66521.2	1955.5	21322.5
28159.7	0.265494	66716.2	1957.5	21388
28242.1	0.265853	66911.3	1959.5	21453
28324	0.266213	67106.4	1960.5	21508
28406.5	0.266567	67301.5	1963.5	21573
28488.9	0.266923	67496.5	1966	21637.5
28571.6	0.267274	67691.6	1968	21702
28653.9	0.267629	67886.7	1970	21756.5
28736.4	0.267984	68081.8	1972	21815.5
28818.6	0.268334	68276.8	1973.5	21877.5
28900.7	0.26868	68471.9	1976	21937
28982.8	0.269023	68667	1978	21994
29065.2	0.269373	68862.1	1980.5	22050
29147.6	0.269724	69057.1	1982	22112.5
29229.8	0.270073	69252.2	1983	22175
29312.3	0.270416	69447.3	1985	22249
29394.7	0.270761	69642.4	1988	22317
29477.1	0.271104	69837.5	1991.5	22379
29559.6	0.27145	70032.5	1992	22439.5
29641.9	0.271798	70227.6	1994	22501
29724.1	0.272143	70422.7	1995.5	22563.5
29806.4	0.272483	70617.8	1997	22617
29888.6	0.272821	70812.8	1999.5	22677
29970.6	0.273156	71007.9	2001	22739
30052.9	0.273499	71203	2003	22802.5
30135.4	0.273841	71398.1	2004.5	22867
30217.6	0.274181	71593.1	2005.5	22928
30300.1	0.274521	71788.2	2006	22985.5
30382.3	0.274859	71983.3	2008.5	23053.5
30464.6	0.275188	72178.4	2010.5	23118.5
30547	0.275526	72373.5	2013	23190
30629	0.275859	72568.5	2014.5	23259
30711.1	0.276188	72763.6	2016.5	23317
30793.6	0.276523	72958.7	2019.5	23380.5
30875.9	0.27685	73153.8	2022	23452.5
30958.2	0.277179	73348.8	2024	23515
31040.4	0.277505	73543.9	2025.5	23582.5
31123	0.277833	73739	2028	23645.5
31205.3	0.278157	73934.1	2029.5	23699.5
31287.9	0.278489	74129.1	2030	23774
31370.4	0.278819	74324.2	2031.5	23831.5
31452.6	0.279141	74519.3	2032.5	23894.5
31534.9	0.279467	74714.4	2034.5	23960.5
31617.1	0.27979	74909.4	2037.5	24020
31699.5	0.28011	75104.5	2039	24069.5
31781.7	0.280431	75299.6	2040	24126.5
31863.7	0.28076	75494.7	2042.5	24185
31945.8	0.281082	75689.8	2045	24249.5
32027.9	0.281402	75884.8	2046.5	24312
32110.3	0.281728	76079.9	2048	24377.5
32192.5	0.282049	76275	2050.5	24448
32274.9	0.282369	76470.1	2051	24507
32357.4	0.282683	76665.1	2053.5	24569
32439.9	0.283002	76860.2	2054.5	24629
32522	0.283317	77055.3	2055	24680
32604.2	0.283638	77250.4	2056	24731.5
32686.6	0.283954	77445.4	2058.5	24801
32768.8	0.284271	77640.5	2060.5	24860
32851.3	0.284587	77835.6	2063.5	24925
32933.5	0.284905	78030.7	2065.5	24999
33015.8	0.28522	78225.8	2065.5	25068
33098.2	0.28553	78420.8	2067.5	25139
33180.7	0.285842	78615.9	2068.5	25201
33262.8	0.286152	78811	2070	25261.5
33344.9	0.28646	79006.1	2071.5	25328
33427.2	0.28677	79201.1	2073	25388
33509.9	0.287087	79396.2	2075	25454
33592.4	0.287399	79591.3	2076.5	25511
33674.6	0.287707	79786.4	2077.5	25573.5
33756.8	0.288017	79981.4	2079.5	25645
33839.2	0.288328	80176.5	2081.5	25704
33921.4	0.288632	80371.6	2084	25763.5
34003.5	0.288939	80566.7	2085.5	25830
34085.7	0.289239	80761.7	2086.5	25886.5
34167.8	0.289543	80956.8	2089	25951
34250.4	0.289848	81151.9	2091	26017
34332.9	0.290154	81347	2093	26080
34415.3	0.290459	81542.1	2094	26148.5
34497.6	0.290759	81737.1	2096.5	26215.5
34580.1	0.291063	81932.2	2098.5	26272.5
34662.2	0.291367	82127.3	2100.5	26336
34744.3	0.291664	82322.4	2102.5	26401.5
34826.8	0.291967	82517.4	2105	26464.5
34909.4	0.292265	82712.5	2106	26525
34991.5	0.292564	82907.6	2107.5	26601.5
35073.7	0.29286	83102.7	2109.5	26671.5
35156.1	0.293156	83297.7	2110	26737
35238.4	0.293452	83492.8	2112.5	26791.5
35320.8	0.29375	83687.9	2114	26852
35403	0.294045	83883	2115	26915.5
35485.2	0.294344	84078.1	2116.5	26982
35567.5	0.294641	84273.1	2119	27053.5
35649.7	0.294936	84468.2	2120.5	27124
35732.1	0.295224	84663.3	2121	27183
35814.3	0.295515	84858.4	2122.5	27251.5
35896.7	0.295807	85053.4	2123	27316
35979.1	0.296104	85248.5	2124.5	27376
36061.5	0.296395	85443.6	2127	27436
36143.7	0.29669	85638.7	2129	27501.5
36226.1	0.296982	85833.7	2130	27575
36308.7	0.297274	86028.8	2131	27645.5
36391.1	0.297562	86223.9	2134	27707.5
36473.1	0.29785	86419	2136	27772.5
36555.4	0.298137	86614.1	2136	27831.5
36637.4	0.298421	86809.1	2138	27897.5
36719.4	0.298707	87004.2	2139.5	27953.5
36801.8	0.298994	87199.3	2141.5	28016.5
36884.2	0.29928	87394.4	2143	28076.5
36966.5	0.299567	87589.4	2144	28137.5
37048.7	0.299854	87784.5	2145	28189
37131.4	0.30014	87979.6	2146	28252.5
37213.9	0.300425	88174.7	2147	28314.5
37296.5	0.300716	88369.7	2148	28377
37378.5	0.300998	88564.8	2150.5	28431.5
37461	0.301282	88759.9	2153	28495
37543.2	0.301565	88955	2154.5	28552
37625.3	0.301845	89150	2156.5	28606.5
37707.5	0.302125	89345.1	2157	28669
37789.8	0.302408	89540.2	2158	28738.5
37872.4	0.302692	89735.3	2161	28801
37955.1	0.302972	89930.4	2162.5	28861.5
38037.5	0.303249	90125.4	2163.5	28922
38119.9	0.303532	90320.5	2165.5	28990.5
38202.3	0.303812	90515.6	2168	29051
38284.7	0.30409	90710.7	2169	29109.5
38367	0.304366	90905.7	2170.5	29172
38449.1	0.304642	91100.8	2171.5	29243
38531.6	0.30492	91295.9	2171.5	29294
38614.1	0.305195	91491	2173	29354.5
38696.2	0.305472	91686	2174	29429.5
38778.5	0.305747	91881.1	2176	29495.5
38860.6	0.306024	92076.2	2179.5	29557
38942.6	0.306296	92271.3	2180	29631.5
39025.1	0.306572	92466.4	2181	29695.5
39107.4	0.306847	92661.4	2182.5	29757.5
39189.6	0.307117	92856.5	2184	29817.5
39271.8	0.307389	93051.6	2186	29882
39354	0.307663	93246.7	2187.5	29939.5
39436.3	0.307939	93441.7	2189	29996.5
39518.5	0.308207	93636.8	2190.5	30058
39600.8	0.308478	93831.9	2191.5	30124
39683.2	0.30875	94027	2193	30184.5
39765.4	0.309018	94222	2194.5	30251
39847.5	0.309289	94417.1	2196	30308.5
39929.9	0.309562	94612.2	2196.5	30372.5
40012.1	0.309834	94807.3	2198	30430.5
40094.8	0.310101	95002.3	2199.5	30491
40177.2	0.310369	95197.4	2201.5	30557
40259.5	0.310636	95392.5	2202	30616
40341.8	0.310907	95587.6	2204	30674.5
40424.5	0.311176	95782.7	2205	30730.5
40507.1	0.311443	95977.7	2206	30800.5
40589.4	0.311709	96172.8	2208	30864
40671.7	0.311975	96367.9	2209.5	30927.5
40754	0.312242	96563	2210	30990
40836.5	0.312508	96758	2212	31063
40919.1	0.312769	96953.1	2213	31125.5
41001.5	0.313033	97148.2	2214	31181
41083.9	0.313293	97343.3	2216.5	31247
41166.2	0.313558	97538.3	2218	31315
41248.9	0.313822	97733.4	2219.5	31371
41331.2	0.314082	97928.5	2222	31431.5
41413.7	0.314341	98123.6	2223.5	31494
41496.2	0.314606	98318.7	2223.5	31557
41578.4	0.314864	98513.7	2225	31621.5
41660.5	0.315126	98708.8	2226	31683
41742.9	0.315385	98903.9	2226.5	31752
41825.3	0.315636	99099	2227.5	31814
41907.9	0.315896	99294	2228.5	31878
41990.3	0.316154	99489.1	2232	31946.5
42072.6	0.316413	99684.2	2232.5	32004.5
42155	0.316673	99879.3	2232.5	32062
42237.6	0.316933	100074	2234	32121.5
42319.7	0.317186	100269	2235	32184
42402.1	0.317438	100464	2237	32261
42484.6	0.317696	100660	2238.5	32324.5
42566.9	0.317954	100855	2239.5	32383
42649.1	0.318209	101050	2241.5	32431.5
42731.7	0.318466	101245	2242.5	32493.5
42814.1	0.31872	101440	2244.5	32564.5
42896.5	0.318972	101635	2245.5	32620.5
42978.8	0.319226	101830	2247	32686.5
43060.9	0.319482	102025	2247.5	32745.5
43143.4	0.319735	102220	2248	32807.5
43225.5	0.319989	102415	2249	32871
43307.6	0.32024	102610	2249.5	32938.5
43389.7	0.32049	102805	2251	32996
43472	0.320745	103000	2252	33052
43554.2	0.320994	103196	2254.5	33118
43636.5	0.321244	103391	2255	33177
43718.5	0.321491	103586	2255.5	33232.5
43801.4	0.321746	103781	2256.5	33299
43884.1	0.321995	103976	2257	33356.5
43966.6	0.322242	104171	2257.5	33432.5
44049.2	0.322488	104366	2259.5	33502.5
44131.6	0.322738	104561	2261	33554.5
44213.8	0.322983	104756	2263	33613.5
44296.1	0.32323	104951	2264.5	33669.5
44378.4	0.323477	105146	2265	33721
44460.6	0.323724	105341	2266.5	33783.5
44543.3	0.323973	105536	2268.5	33846.5
44625.7	0.324223	105732	2270	33911
44707.6	0.324468	105927	2271	33967
44790.2	0.324712	106122	2272	34033
44872.6	0.324957	106317	2272.5	34105
44955.3	0.325202	106512	2273.5	34167
45037.5	0.325446	106707	2275	34227
45119.8	0.325688	106902	2276	34295.5
45201.9	0.325932	107097	2276.5	34361
45284.4	0.326175	107292	2278	34420
45366.9	0.326417	107487	2279	34486
45449.4	0.326658	107682	2280.5	34553.5
45531.8	0.3269	107877	2282	34613.5
45614.1	0.32714	108072	2282	34668
45696.5	0.327382	108268	2283.5	34732
45779.1	0.327624	108463	2284	34805.5
45861.5	0.327867	108658	2286	34872
45943.9	0.328106	108853	2286.5	34929.5
46026.1	0.328345	109048	2288	34999
46108.3	0.328582	109243	2289	35066.5
46190.3	0.328821	109438	2292	35130
46272.7	0.329063	109633	2292	35187.5
46355	0.329302	109828	2293	35251.5
46437.4	0.329543	110023	2293.5	35298.5
46519.9	0.329781	110218	2294.5	35367.5
46602.3	0.33002	110413	2296	35432.5
46684.9	0.330257	110608	2298	35508
46766.9	0.330495	110804	2299	35569.5
46849.5	0.33073	110999	2300	35630
46931.7	0.330965	111194	2301.5	35695.5
47014.3	0.331201	111389	2302.5	35756.5
47096.4	0.331437	111584	2303	35823
47178.7	0.331672	111779	2303	35892
47260.9	0.331907	111974	2304.5	35959
47343.3	0.332141	112169	2305	36020
47425.5	0.332372	112364	2307	36093
47508	0.332607	112559	2309	36151.5
47590.3	0.332845	112754	2310	36223.5
47672.6	0.333074	112949	2310.5	36284.5
47755.2	0.333306	113144	2312	36350
47837.4	0.333538	113340	2313.5	36421
47919.7	0.33377	113535	2314.5	36487
48002.3	0.334001	113730	2316	36541.5
48084.7	0.334235	113925	2316	36592.5
48167.1	0.334465	114120	2317.5	36656.5
48249.6	0.334694	114315	2318	36717
48332	0.334926	114510	2319.5	36773.5
48414.3	0.335154	114705	2321	36835.5
48496.5	0.335382	114900	2322.5	36885
48579	0.335612	115095	2323	36951
48661.3	0.335838	115290	2324.5	37004
48743.3	0.336068	115485	2325	37068
48825.9	0.336296	115680	2326.5	37129.5
48908.2	0.336526	115876	2327	37193
48990.7	0.336756	116071	2329	37264
49073.1	0.336987	116266	2329.5	37330
49155.4	0.337218	116461	2330.5	37393.5
49237.7	0.337444	116656	2331	37456.5
49320.1	0.337671	116851	2331.5	37515.5
49402.5	0.337897	117046	2332.5	37580
49484.6	0.338124	117241	2333.5	37641.5
49566.8	0.338349	117436	2334	37698.5
49649.5	0.338576	117631	2334.5	37755
49731.7	0.3388	117826	2336	37818
49814.2	0.339026	118021	2338.5	37881.5
49896.1	0.339248	118216	2338.5	37954.5
49978.5	0.33947	118412	2339	38019
50061.3	0.339698	118607	2339.5	38081
50143.5	0.339921	118802	2340.5	38133.5
50226.2	0.340147	118997	2341.5	38203.5
50308.6	0.340368	119192	2342	38270
50390.9	0.340589	119387	2342.5	38322.5
50473.1	0.340812	119582	2344.5	38384
50555.4	0.341034	119777	2345.5	38442.5
50637.4	0.341253	119972	2345.5	38499
50719.8	0.341479	120167	2346	38561
50802.2	0.341701	120362	2347.5	38629.5
50884.5	0.341922	120557	2348	38693
50966.6	0.342141	120752	2349	38757
51048.4	0.34236	120948	2350	38822
51130.5	0.342577	121143	2351	38881.5
51212.8	0.3428	121338	2352.5	38948.5
51294.9	0.343023	121533	2353.5	39014.5
51377	0.343239	121728	2353.5	39070
51459.6	0.343457	121923	2354	39144
51541.9	0.343677	122118	2355.5	39210.5
51624.2	0.343894	122313	2357	39274.5
51706.5	0.344112	122508	2358.5	39345.5
51788.8	0.344331	122703	2358.5	39405.5
51871.1	0.344548	122898	2359	39463.5
51953.4	0.344765	123093	2360	39525.5
52035.7	0.344988	123288	2361	39599.5
